/EstablishmentCollection/EstablishmentDetail/BusinessName,/EstablishmentCollection/EstablishmentDetail/BusinessType,/EstablishmentCollection/EstablishmentDetail/BusinessTypeID,/EstablishmentCollection/EstablishmentDetail/FHRSID,/EstablishmentCollection/EstablishmentDetail/FHRSID/#agg,/EstablishmentCollection/EstablishmentDetail/Geocode/Latitude,/EstablishmentCollection/EstablishmentDetail/Geocode/Longitude,/EstablishmentCollection/EstablishmentDetail/LocalAuthorityBusinessID,/EstablishmentCollection/EstablishmentDetail/LocalAuthorityCode,/EstablishmentCollection/EstablishmentDetail/LocalAuthorityEmailAddress,/EstablishmentCollection/EstablishmentDetail/LocalAuthorityName,/EstablishmentCollection/EstablishmentDetail/NewRatingPending,/EstablishmentCollection/EstablishmentDetail/PostCode,/EstablishmentCollection/EstablishmentDetail/RatingKey,/EstablishmentCollection/EstablishmentDetail/RatingValue,/EstablishmentCollection/EstablishmentDetail/SchemeType,/EstablishmentCollection/EstablishmentDetail/Scores/ConfidenceInManagement,/EstablishmentCollection/EstablishmentDetail/Scores/Hygiene,/EstablishmentCollection/EstablishmentDetail/Scores/Structural,/Header/ExtractDate
Rochdale Road Corner Shop,Retailers - other,4613,1817086,1817086,53.5094551,-2.2167121,AC-072024-005785,415,envhealth@manchester.gov.uk,Manchester,FALSE,M9 5XD,fhrs_5_en-GB,5,FHRS,5,0,0,27/01/2026
Rock of Zion community Group,Other catering premises,7841,1817651,1817651,53.5322909,-2.2087728,AC-072024-006447,415,envhealth@manchester.gov.uk,Manchester,FALSE,M9 6RA,fhrs_4_en-GB,4,FHRS,10,0,10,27/01/2026
Rock Over Climbing Limited,Restaurant/Cafe/Canteen,1,1821369,1821369,53.49146,-2.245335,AC-072024-016368,415,envhealth@manchester.gov.uk,Manchester,FALSE,M3 1LW,fhrs_4_en-GB,4,FHRS,10,5,5,27/01/2026
Rockin Buddha,Mobile caterer,7846,1819969,1819969,53.3914094,-2.290254,AC-072024-014665,415,envhealth@manchester.gov.uk,Manchester,FALSE,M23 9GF,fhrs_5_en-GB,5,FHRS,5,5,5,27/01/2026
Rodeo Doughnuts,Retailers - other,4613,1906790,1906790,53.4823767,-2.246046,AC012026-25735,415,envhealth@manchester.gov.uk,Manchester,FALSE,M2 7HW,fhrs_awaitinginspection_en-GB,AwaitingInspection,FHRS,,,,27/01/2026
Rodeo Doughnuts,Retailers - other,4613,1894578,1894578,53.4826202,-2.233347,AC102025-24639,415,envhealth@manchester.gov.uk,Manchester,FALSE,M1 1DB,fhrs_awaitinginspection_en-GB,AwaitingInspection,FHRS,,,,27/01/2026
Rodney House School,School/college/university,7845,1817948,1817948,53.459272,-2.197091,AC-072024-006803,415,envhealth@manchester.gov.uk,Manchester,FALSE,M12 4WF,fhrs_4_en-GB,4,FHRS,5,10,5,27/01/2026
Rodyna,Retailers - other,4613,1816783,1816783,53.4952729,-2.2393702,AC-072024-005426,415,envhealth@manchester.gov.uk,Manchester,FALSE,M8 8LY,fhrs_3_en-GB,3,FHRS,10,10,10,27/01/2026
Rolled,Takeaway/sandwich shop,7844,1818589,1818589,53.4753565,-2.2242234,AC-072024-011663,415,envhealth@manchester.gov.uk,Manchester,FALSE,M12 6HR,fhrs_awaitinginspection_en-GB,AwaitingInspection,FHRS,,,,27/01/2026
Rolled,Takeaway/sandwich shop,7844,1782052,1782052,53.4837412,-2.2391547,AC102024-18399,415,envhealth@manchester.gov.uk,Manchester,FALSE,M4 3AQ,fhrs_5_en-GB,5,FHRS,0,0,0,27/01/2026
Rollers,Restaurant/Cafe/Canteen,1,1819636,1819636,53.482944,-2.242814,AC-072024-014253,415,envhealth@manchester.gov.uk,Manchester,FALSE,M4 3AQ,fhrs_5_en-GB,5,FHRS,5,5,5,27/01/2026
Rollin' Patty Wagon,Mobile caterer,7846,1818010,1818010,,,AC-072024-006870,415,envhealth@manchester.gov.uk,Manchester,FALSE,,fhrs_5_en-GB,5,FHRS,5,0,0,27/01/2026
Rolls Crescent Primary School,School/college/university,7845,1819788,1819788,53.464667,-2.25336,AC-072024-014420,415,envhealth@manchester.gov.uk,Manchester,FALSE,M15 5FT,fhrs_5_en-GB,5,FHRS,0,0,5,27/01/2026
Romona and The Firehouse,Restaurant/Cafe/Canteen,1,1817984,1817984,53.48584747,-2.234347105,AC-072024-006842,415,envhealth@manchester.gov.uk,Manchester,FALSE,M4 5JG,fhrs_5_en-GB,5,FHRS,0,5,0,27/01/2026
Ronald Mcdonald House Manchester,Hospitals/Childcare/Caring Premises,5,1817072,1817072,53.4594636,-2.2247133,AC-072024-005769,415,envhealth@manchester.gov.uk,Manchester,FALSE,M13 0BH,fhrs_5_en-GB,5,FHRS,5,0,0,27/01/2026
Roomzzz,Hotel/bed & breakfast/guest house,7842,1820173,1820173,53.4850427,-2.2430068,AC-072024-014926,415,envhealth@manchester.gov.uk,Manchester,FALSE,M4 3TR,fhrs_5_en-GB,5,FHRS,0,0,5,27/01/2026
Roomzzz Manchester City,Hotel/bed & breakfast/guest house,7842,1821147,1821147,53.4775812,-2.2407173,AC-072024-016097,415,envhealth@manchester.gov.uk,Manchester,FALSE,M1 4JY,fhrs_5_en-GB,5,FHRS,0,0,5,27/01/2026
Root Biotics,Retailers - other,4613,1817164,1817164,53.4584013,-2.2585498,AC-072024-005877,415,envhealth@manchester.gov.uk,Manchester,FALSE,M16 8AA,fhrs_exempt_en-GB,Exempt,FHRS,,,,27/01/2026
Roots Restaurant,Restaurant/Cafe/Canteen,1,1816799,1816799,53.462041,-2.1796591,AC-072024-005442,415,envhealth@manchester.gov.uk,Manchester,FALSE,M18 7AA,fhrs_3_en-GB,3,FHRS,10,5,10,27/01/2026
Rosa's Thai Cafe,Restaurant/Cafe/Canteen,1,1816451,1816451,53.4790576,-2.2493205,AC-072024-005026,415,envhealth@manchester.gov.uk,Manchester,FALSE,M3 3WB,fhrs_5_en-GB,5,FHRS,0,5,5,27/01/2026
Rose & Monkey Hotel,Pub/bar/nightclub,7843,1817537,1817537,53.485235,-2.234389,AC-072024-006311,415,envhealth@manchester.gov.uk,Manchester,FALSE,M4 5JZ,fhrs_5_en-GB,5,FHRS,0,0,0,27/01/2026
Ross Place Day Centre,Hospitals/Childcare/Caring Premises,5,1818110,1818110,,,AC-072024-006992,415,envhealth@manchester.gov.uk,Manchester,FALSE,M21 4AN,fhrs_4_en-GB,4,FHRS,5,10,5,27/01/2026
Ross Super Save,Retailers - other,4613,1819279,1819279,53.452817,-2.232779,AC-072024-013817,415,envhealth@manchester.gov.uk,Manchester,FALSE,M14 7NB,fhrs_4_en-GB,4,FHRS,10,5,0,27/01/2026
Rotana Cafe,Restaurant/Cafe/Canteen,1,1817231,1817231,53.4414537,-2.2037208,AC-072024-005953,415,envhealth@manchester.gov.uk,Manchester,FALSE,M19 2LL,fhrs_5_en-GB,5,FHRS,5,5,0,27/01/2026
Roti Junction,Retailers - other,4613,1821773,1821773,,,AC082024-17627,415,envhealth@manchester.gov.uk,Manchester,FALSE,,fhrs_awaitinginspection_en-GB,AwaitingInspection,FHRS,,,,27/01/2026
Rounders,Restaurant/Cafe/Canteen,1,1818145,1818145,53.44265,-2.275495,AC-072024-007034,415,envhealth@manchester.gov.uk,Manchester,FALSE,M21 0AS,fhrs_4_en-GB,4,FHRS,10,5,5,27/01/2026
Route 66 MCR,Takeaway/sandwich shop,7844,1821956,1821956,53.486543,-2.227765,AC102024-18721,415,envhealth@manchester.gov.uk,Manchester,FALSE,M4 6AG,fhrs_awaitinginspection_en-GB,AwaitingInspection,FHRS,,,,27/01/2026
Rowlands Pharmacy,Retailers - other,4613,1816810,1816810,53.3883685,-2.2587247,AC-072024-005453,415,envhealth@manchester.gov.uk,Manchester,FALSE,M22 9UE,fhrs_exempt_en-GB,Exempt,FHRS,,,,27/01/2026
Rowntrees Cafe,Restaurant/Cafe/Canteen,1,1820837,1820837,,,AC-072024-015728,415,envhealth@manchester.gov.uk,Manchester,FALSE,M4 2HU,fhrs_5_en-GB,5,FHRS,0,0,5,27/01/2026
Rowsley House - Standwalk,Hospitals/Childcare/Caring Premises,5,1821447,1821447,53.4235985,-2.2524225,AC-072024-016455,415,envhealth@manchester.gov.uk,Manchester,FALSE,M20 2XD,fhrs_5_en-GB,5,FHRS,5,0,0,27/01/2026
Roxy Ball Room,Other catering premises,7841,1819191,1819191,,,AC-072024-013722,415,envhealth@manchester.gov.uk,Manchester,FALSE,M3 2FN,fhrs_5_en-GB,5,FHRS,5,0,5,27/01/2026
Roxy Ballroom,Restaurant/Cafe/Canteen,1,1821221,1821221,53.48263931,-2.24338603,AC-072024-016180,415,envhealth@manchester.gov.uk,Manchester,FALSE,M4 3AT,fhrs_5_en-GB,5,FHRS,0,5,0,27/01/2026
Royal Cod,Takeaway/sandwich shop,7844,1816867,1816867,53.4428143,-2.2779647,AC-072024-005521,415,envhealth@manchester.gov.uk,Manchester,FALSE,M21 9AS,fhrs_5_en-GB,5,FHRS,5,5,5,27/01/2026
Royal Elms Rest Home,Hospitals/Childcare/Caring Premises,5,1819042,1819042,53.4957141,-2.1648048,AC-072024-013550,415,envhealth@manchester.gov.uk,Manchester,FALSE,M40 1QQ,fhrs_4_en-GB,4,FHRS,5,10,5,27/01/2026
Royal Greenland,Manufacturers/packers,7839,1818636,1818636,53.364776,-2.2403521,AC-072024-012996,415,envhealth@manchester.gov.uk,Manchester,FALSE,M22 5WY,fhrs_exempt_en-GB,Exempt,FHRS,,,,27/01/2026
Royal Grill House,Restaurant/Cafe/Canteen,1,1817604,1817604,53.427854,-2.209617,AC-072024-006393,415,envhealth@manchester.gov.uk,Manchester,FALSE,M19 1SP,fhrs_4_en-GB,4,FHRS,5,5,10,27/01/2026
Royal Mail - Eurest,Restaurant/Cafe/Canteen,1,1816961,1816961,53.48737,-2.227211,AC-072024-005632,415,envhealth@manchester.gov.uk,Manchester,FALSE,M4 5AA,fhrs_5_en-GB,5,FHRS,0,0,5,27/01/2026
Royal Manchester Childrens Hospital (Special Feed Unit),Hospitals/Childcare/Caring Premises,5,1816854,1816854,,,AC-072024-005507,415,envhealth@manchester.gov.uk,Manchester,FALSE,M13 9WL,fhrs_5_en-GB,5,FHRS,5,0,0,27/01/2026
Royal Natures Nectar,Retailers - other,4613,1870799,1870799,53.4980877,-2.2427984,AC082025-23611,415,envhealth@manchester.gov.uk,Manchester,FALSE,M8 8LR,fhrs_awaitinginspection_en-GB,AwaitingInspection,FHRS,,,,27/01/2026
Royal Nawaab,Takeaway/sandwich shop,7844,1821064,1821064,53.474661,-2.219344,AC-072024-015997,415,envhealth@manchester.gov.uk,Manchester,FALSE,M12 6FA,fhrs_5_en-GB,5,FHRS,0,0,0,27/01/2026
Royal Northern College of Music,School/college/university,7845,1818998,1818998,53.4685737,-2.2369612,AC-072024-013500,415,envhealth@manchester.gov.uk,Manchester,FALSE,M13 9RD,fhrs_5_en-GB,5,FHRS,0,0,0,27/01/2026
Royal Oak,Pub/bar/nightclub,7843,1819340,1819340,53.443463,-2.277668,AC-072024-013893,415,envhealth@manchester.gov.uk,Manchester,FALSE,M21 0BQ,fhrs_4_en-GB,4,FHRS,0,5,10,27/01/2026
Royal OAK,Pub/bar/nightclub,7843,1894350,1894350,,,AC072025-23382,415,envhealth@manchester.gov.uk,Manchester,FALSE,M18 8NZ,fhrs_awaitinginspection_en-GB,AwaitingInspection,FHRS,,,,27/01/2026
Royal Oak Community Centre,Other catering premises,7841,1819909,1819909,53.398796,-2.290371,AC-072024-014581,415,envhealth@manchester.gov.uk,Manchester,FALSE,M23 1DY,fhrs_5_en-GB,5,FHRS,5,5,5,27/01/2026
Royal Oak Mini Market,Retailers - other,4613,1817568,1817568,53.399155,-2.286568,AC-072024-006345,415,envhealth@manchester.gov.uk,Manchester,FALSE,M23 1FB,fhrs_5_en-GB,5,FHRS,0,0,0,27/01/2026
Royal Voluntary Service,Restaurant/Cafe/Canteen,1,1817809,1817809,53.395183,-2.25857,AC-072024-006642,415,envhealth@manchester.gov.uk,Manchester,FALSE,M22 4NY,fhrs_5_en-GB,5,FHRS,0,0,0,27/01/2026
Royal Voluntary Service (Pop Up),Restaurant/Cafe/Canteen,1,1818135,1818135,53.4624525,-2.2277093,AC-072024-007024,415,envhealth@manchester.gov.uk,Manchester,FALSE,M13 9WL,fhrs_5_en-GB,5,FHRS,5,5,0,27/01/2026
Royce Balti Palace,Takeaway/sandwich shop,7844,1820292,1820292,53.438413,-2.280856,AC-072024-015060,415,envhealth@manchester.gov.uk,Manchester,FALSE,M21 9EQ,fhrs_5_en-GB,5,FHRS,5,5,5,27/01/2026
Royd Ices,Mobile caterer,7846,1870818,1870818,53.404691,-2.279491,AC082025-23709,415,envhealth@manchester.gov.uk,Manchester,FALSE,M23 0AB,fhrs_4_en-GB,4,FHRS,10,0,10,27/01/2026
Royle Green Service Station,Retailers - other,4613,1818674,1818674,53.401585,-2.253827,AC-072024-013047,415,envhealth@manchester.gov.uk,Manchester,FALSE,M22 4SY,fhrs_5_en-GB,5,FHRS,5,0,5,27/01/2026
Rozafa,Restaurant/Cafe/Canteen,1,1816759,1816759,53.4793558,-2.2432287,AC-072024-005396,415,envhealth@manchester.gov.uk,Manchester,FALSE,M2 4EQ,fhrs_4_en-GB,4,FHRS,10,0,5,27/01/2026
Rozana restaurant,Restaurant/Cafe/Canteen,1,1894565,1894565,53.4320467,-2.2065806,AC102025-24595,415,envhealth@manchester.gov.uk,Manchester,FALSE,M19 1AJ,fhrs_awaitinginspection_en-GB,AwaitingInspection,FHRS,,,,27/01/2026
Rozh Mini Market,Retailers - other,4613,1821486,1821486,53.442097,-2.1897079,AC-072024-016498,415,envhealth@manchester.gov.uk,Manchester,FALSE,M19 3NP,fhrs_5_en-GB,5,FHRS,0,0,0,27/01/2026
RPB,Retailers - other,4613,1819775,1819775,53.4813579,-2.2338856,AC-072024-014403,415,envhealth@manchester.gov.uk,Manchester,FALSE,M1 1FZ,fhrs_5_en-GB,5,FHRS,0,0,0,27/01/2026
Ruban's Briyani,Other catering premises,7841,1822111,1822111,,,AC122024-19855,415,envhealth@manchester.gov.uk,Manchester,FALSE,,fhrs_awaitinginspection_en-GB,AwaitingInspection,FHRS,,,,27/01/2026
Ruby's Diversity Network,Distributors/Transporters,7,1821546,1821546,,,AC-072024-016572,415,envhealth@manchester.gov.uk,Manchester,FALSE,,fhrs_5_en-GB,5,FHRS,5,0,5,27/01/2026
Rudy's Pizza,Restaurant/Cafe/Canteen,1,1819579,1819579,53.441815,-2.2768254,AC-072024-014187,415,envhealth@manchester.gov.uk,Manchester,FALSE,M21 8AJ,fhrs_5_en-GB,5,FHRS,5,5,5,27/01/2026
Rudy's Pizza,Restaurant/Cafe/Canteen,1,1819682,1819682,53.4782864,-2.2475622,AC-072024-014302,415,envhealth@manchester.gov.uk,Manchester,FALSE,M2 5QJ,fhrs_5_en-GB,5,FHRS,5,5,5,27/01/2026
Rudys Pizza Ancoats,Restaurant/Cafe/Canteen,1,1821111,1821111,53.4840985,-2.2293176,AC-072024-016056,415,envhealth@manchester.gov.uk,Manchester,FALSE,M4 5BF,fhrs_5_en-GB,5,FHRS,5,0,5,27/01/2026
Rudys Pizza Didsbury,Restaurant/Cafe/Canteen,1,1820059,1820059,53.418457,-2.231268,AC-072024-014786,415,envhealth@manchester.gov.uk,Manchester,FALSE,M20 6QZ,fhrs_5_en-GB,5,FHRS,5,5,5,27/01/2026
Rudy's Pizza Limited also T/as Rudy's Home Bake Kitchen,Restaurant/Cafe/Canteen,1,1819496,1819496,53.4791591,-2.2382099,AC-072024-014080,415,envhealth@manchester.gov.uk,Manchester,FALSE,M1 4GS,fhrs_5_en-GB,5,FHRS,5,5,5,27/01/2026
Rudy's Pizza Limited also T/as Rudy's Home Delivery Kitchen & Academy,Other catering premises,7841,1816570,1816570,53.4791591,-2.2382099,AC-072024-005172,415,envhealth@manchester.gov.uk,Manchester,FALSE,M1 4GS,fhrs_5_en-GB,5,FHRS,5,5,5,27/01/2026
Rump N Ribs,Restaurant/Cafe/Canteen,1,1820101,1820101,53.47675705,-2.257303953,AC-072024-014843,415,envhealth@manchester.gov.uk,Manchester,FALSE,M3 4JN,fhrs_3_en-GB,3,FHRS,10,10,10,27/01/2026
Runway Visitor Park,Restaurant/Cafe/Canteen,1,1816550,1816550,53.356105,-2.284536,AC-072024-005149,415,envhealth@manchester.gov.uk,Manchester,FALSE,WA15 8XQ,fhrs_5_en-GB,5,FHRS,5,5,5,27/01/2026
Rushbrook Primary Academy,School/college/university,7845,1820517,1820517,53.450758,-2.168908,AC-072024-015350,415,envhealth@manchester.gov.uk,Manchester,FALSE,M18 7TN,fhrs_5_en-GB,5,FHRS,0,5,5,27/01/2026
Rusholme Chippy,Takeaway/sandwich shop,7844,1821307,1821307,53.454513,-2.225154,AC-072024-016292,415,envhealth@manchester.gov.uk,Manchester,FALSE,M14 5AL,fhrs_3_en-GB,3,FHRS,10,10,10,27/01/2026
Rustica Sandwich Bar,Takeaway/sandwich shop,7844,1821421,1821421,53.483311,-2.235011,AC-072024-016428,415,envhealth@manchester.gov.uk,Manchester,FALSE,M4 1LP,fhrs_5_en-GB,5,FHRS,5,5,5,27/01/2026
Rusticas,Restaurant/Cafe/Canteen,1,1817812,1817812,53.428386,-2.242097,AC-072024-006645,415,envhealth@manchester.gov.uk,Manchester,FALSE,M20 1JG,fhrs_5_en-GB,5,FHRS,5,5,5,27/01/2026
Rustik Bites,Takeaway/sandwich shop,7844,1818389,1818389,53.47383,-2.251305,AC-072024-007572,415,envhealth@manchester.gov.uk,Manchester,FALSE,M3 4LG,fhrs_awaitinginspection_en-GB,AwaitingInspection,FHRS,,,,27/01/2026
Rustik Bites Ltd,Takeaway/sandwich shop,7844,1816573,1816573,53.47383,-2.251305,AC-072024-005175,415,envhealth@manchester.gov.uk,Manchester,FALSE,M3 4LG,fhrs_5_en-GB,5,FHRS,0,5,5,27/01/2026
Rustik Cafe Bar,Restaurant/Cafe/Canteen,1,1818632,1818632,53.427667,-2.241973,AC-072024-012990,415,envhealth@manchester.gov.uk,Manchester,FALSE,M20 1LH,fhrs_5_en-GB,5,FHRS,5,5,5,27/01/2026
Ruyi Beef Noodle,Takeaway/sandwich shop,7844,1817594,1817594,53.4685029,-2.2173023,AC-072024-006379,415,envhealth@manchester.gov.uk,Manchester,FALSE,M12 4AH,fhrs_3_en-GB,3,FHRS,10,10,10,27/01/2026
Rxgym,Takeaway/sandwich shop,7844,1817288,1817288,53.430351,-2.247737,AC-072024-006025,415,envhealth@manchester.gov.uk,Manchester,FALSE,M20 2EU,fhrs_5_en-GB,5,FHRS,0,0,0,27/01/2026
Ryder Brow Community Allotment Society Food Bank,Other catering premises,7841,1817687,1817687,53.4594436,-2.166336,AC-072024-006492,415,envhealth@manchester.gov.uk,Manchester,FALSE,M18 7FF,fhrs_5_en-GB,5,FHRS,5,0,0,27/01/2026
Ryder Brow Community Allotment Society Food Bank,Other catering premises,7841,1821078,1821078,53.4589892,-2.1699035,AC-072024-016016,415,envhealth@manchester.gov.uk,Manchester,FALSE,M18 7FF,fhrs_5_en-GB,5,FHRS,5,5,5,27/01/2026
S & K Convenience Store,Retailers - other,4613,1819207,1819207,53.521304,-2.159174,AC-072024-013740,415,envhealth@manchester.gov.uk,Manchester,FALSE,M40 3RP,fhrs_4_en-GB,4,FHRS,10,0,0,27/01/2026
S & M Fresh Halal Meat,Retailers - other,4613,1821322,1821322,53.4603557,-2.1988799,AC-072024-016310,415,envhealth@manchester.gov.uk,Manchester,FALSE,M12 4AS,fhrs_4_en-GB,4,FHRS,10,5,5,27/01/2026
S & M Off Licence,Retailers - other,4613,1819997,1819997,53.4946358,-2.1903919,AC-072024-014699,415,envhealth@manchester.gov.uk,Manchester,FALSE,M40 2ST,fhrs_3_en-GB,3,FHRS,10,10,10,27/01/2026
S & Z,Retailers - other,4613,1820117,1820117,53.502151,-2.189134,AC-072024-014862,415,envhealth@manchester.gov.uk,Manchester,FALSE,M40 2FE,fhrs_4_en-GB,4,FHRS,0,10,0,27/01/2026
S R Local Convenience Store,Retailers - other,4613,1818108,1818108,53.4995438,-2.2464839,AC-072024-006989,415,envhealth@manchester.gov.uk,Manchester,FALSE,M8 8BT,fhrs_5_en-GB,5,FHRS,0,0,5,27/01/2026
S Singh & Sons,Retailers - other,4613,1819821,1819821,53.45558,-2.244782,AC-072024-014466,415,envhealth@manchester.gov.uk,Manchester,FALSE,M14 4RB,fhrs_4_en-GB,4,FHRS,10,0,10,27/01/2026
S&M Fresh Halal Meat Ltd,Retailers - other,4613,1817646,1817646,53.456471,-2.200451,AC-072024-006440,415,envhealth@manchester.gov.uk,Manchester,FALSE,M13 0WG,fhrs_4_en-GB,4,FHRS,10,0,10,27/01/2026
S.L.O Food Retail Limited,Manufacturers/packers,7839,1894460,1894460,,,AC092025-24168,415,envhealth@manchester.gov.uk,Manchester,FALSE,M18 8BW,fhrs_awaitinginspection_en-GB,AwaitingInspection,FHRS,,,,27/01/2026
Saajan Original,Restaurant/Cafe/Canteen,1,1820502,1820502,53.4544949,-2.2244141,AC-072024-015332,415,envhealth@manchester.gov.uk,Manchester,FALSE,M14 5AW,fhrs_5_en-GB,5,FHRS,5,5,5,27/01/2026
Sabeen News,Retailers - other,4613,1820108,1820108,53.453828,-2.195725,AC-072024-014852,415,envhealth@manchester.gov.uk,Manchester,FALSE,M12 4QA,fhrs_2_en-GB,2,FHRS,10,10,15,27/01/2026
Sachas,Hotel/bed & breakfast/guest house,7842,1819374,1819374,53.482165,-2.236904,AC-072024-013932,415,envhealth@manchester.gov.uk,Manchester,FALSE,M4 1SH,fhrs_5_en-GB,5,FHRS,0,5,5,27/01/2026
Sacred Heart Parish Centre,Other catering premises,7841,1820349,1820349,53.39642765,-2.27843195,AC-072024-015147,415,envhealth@manchester.gov.uk,Manchester,FALSE,M22 8HP,fhrs_5_en-GB,5,FHRS,0,5,0,27/01/2026
Sacred Heart Rc Primary School,School/college/university,7845,1818175,1818175,53.396539,-2.290596,AC-072024-007065,415,envhealth@manchester.gov.uk,Manchester,FALSE,M23 1HP,fhrs_2_en-GB,2,FHRS,10,0,15,27/01/2026
Sacred Heart RC Primary School,School/college/university,7845,1817552,1817552,53.45905475,-2.1752479,AC-072024-006328,415,envhealth@manchester.gov.uk,Manchester,FALSE,M18 7NJ,fhrs_5_en-GB,5,FHRS,5,0,5,27/01/2026
Sadaf Restaurant & Cafe,Takeaway/sandwich shop,7844,1816461,1816461,53.453859,-2.22363,AC-072024-005037,415,envhealth@manchester.gov.uk,Manchester,FALSE,M14 5AP,fhrs_4_en-GB,4,FHRS,10,0,10,27/01/2026
Saddique,Retailers - other,4613,1820735,1820735,53.507907,-2.2416,AC-072024-015601,415,envhealth@manchester.gov.uk,Manchester,FALSE,M8 9LR,fhrs_3_en-GB,3,FHRS,10,10,10,27/01/2026
Sadler's Cat,Pub/bar/nightclub,7843,1817950,1817950,53.486822,-2.2401009,AC-072024-006805,415,envhealth@manchester.gov.uk,Manchester,FALSE,M4 4AH,fhrs_5_en-GB,5,FHRS,0,0,5,27/01/2026
Safa Superstore,Retailers - other,4613,1819177,1819177,53.453192,-2.238504,AC-072024-013706,415,envhealth@manchester.gov.uk,Manchester,FALSE,M14 4TS,fhrs_3_en-GB,3,FHRS,10,10,10,27/01/2026
Safespaces4U,Hospitals/Childcare/Caring Premises,5,1894442,1894442,53.5239563,-2.1996061,AC092025-24113,415,envhealth@manchester.gov.uk,Manchester,FALSE,M9 7BR,fhrs_awaitinginspection_en-GB,AwaitingInspection,FHRS,,,,27/01/2026
Safety Culture,Restaurant/Cafe/Canteen,1,1818370,1818370,53.4803597,-2.2401331,AC-072024-007543,415,envhealth@manchester.gov.uk,Manchester,FALSE,M2 3AZ,fhrs_5_en-GB,5,FHRS,0,5,5,27/01/2026
Saffa Soul,Takeaway/sandwich shop,7844,1816362,1816362,53.4753565,-2.2242234,AC032025-20906,415,envhealth@manchester.gov.uk,Manchester,FALSE,M12 6HR,fhrs_5_en-GB,5,FHRS,5,0,0,27/01/2026
Safire Restaurant & Grill,Restaurant/Cafe/Canteen,1,1819779,1819779,53.4605052,-2.2212227,AC-072024-014407,415,envhealth@manchester.gov.uk,Manchester,FALSE,M13 0HR,fhrs_5_en-GB,5,FHRS,5,5,5,27/01/2026
Safis desserts,Restaurant/Cafe/Canteen,1,1821749,1821749,53.4447644,-2.1918586,AC082024-17450,415,envhealth@manchester.gov.uk,Manchester,FALSE,M19 3AB,fhrs_awaitinginspection_en-GB,AwaitingInspection,FHRS,,,,27/01/2026
Safis Desserts,Takeaway/sandwich shop,7844,1840277,1840277,53.474661,-2.219344,AC-072024-007604,415,envhealth@manchester.gov.uk,Manchester,FALSE,M12 6FA,fhrs_4_en-GB,4,FHRS,5,10,5,27/01/2026
Sagor Balti,Takeaway/sandwich shop,7844,1894649,1894649,53.411146,-2.255072,AC112025-25008,415,envhealth@manchester.gov.uk,Manchester,FALSE,M22 4ET,fhrs_4_en-GB,4,FHRS,10,5,5,27/01/2026
Sahara Lounge,Restaurant/Cafe/Canteen,1,1821013,1821013,53.4537369,-2.2231333,AC-072024-015938,415,envhealth@manchester.gov.uk,Manchester,FALSE,M14 5DU,fhrs_1_en-GB,1,FHRS,20,15,15,27/01/2026
Sai Spice,Restaurant/Cafe/Canteen,1,1820041,1820041,,,AC-072024-014761,415,envhealth@manchester.gov.uk,Manchester,FALSE,M21 7SP,fhrs_5_en-GB,5,FHRS,5,0,5,27/01/2026
Sai Thanh Market Limited,Retailers - other,4613,1817672,1817672,53.5245449,-2.1739214,AC-072024-006473,415,envhealth@manchester.gov.uk,Manchester,FALSE,M40 0JQ,fhrs_4_en-GB,4,FHRS,10,0,5,27/01/2026
Saifullah Zain Fish and Chips,Restaurant/Cafe/Canteen,1,1818529,1818529,53.4630349,-2.2107996,AC-072024-007763,415,envhealth@manchester.gov.uk,Manchester,FALSE,M13 0JY,fhrs_awaitinginspection_en-GB,AwaitingInspection,FHRS,,,,27/01/2026
Sainsburys,Retailers - other,4613,1906937,1906937,53.4971937,-2.2348038,AC122025-25457,415,envhealth@manchester.gov.uk,Manchester,FALSE,M8 8EP,fhrs_awaitinginspection_en-GB,AwaitingInspection,FHRS,,,,27/01/2026
Sainsbury's,Retailers - supermarkets/hypermarkets,7840,1819877,1819877,53.47471237,-2.242132902,AC-072024-014540,415,envhealth@manchester.gov.uk,Manchester,FALSE,M1 5ED,fhrs_5_en-GB,5,FHRS,0,5,5,27/01/2026
Sainsbury's,Retailers - supermarkets/hypermarkets,7840,1819056,1819056,53.4407723,-2.2179288,AC-072024-013568,415,envhealth@manchester.gov.uk,Manchester,FALSE,M14 6SS,fhrs_5_en-GB,5,FHRS,0,5,0,27/01/2026
Sainsbury's,Retailers - supermarkets/hypermarkets,7840,1819367,1819367,53.538037,-2.236657,AC-072024-013924,415,envhealth@manchester.gov.uk,Manchester,FALSE,M9 0QS,fhrs_5_en-GB,5,FHRS,0,0,0,27/01/2026
Sainsbury's,Retailers - supermarkets/hypermarkets,7840,1820793,1820793,53.479434,-2.240775,AC-072024-015667,415,envhealth@manchester.gov.uk,Manchester,FALSE,M2 3HZ,fhrs_5_en-GB,5,FHRS,0,0,5,27/01/2026
Sainsbury's,Retailers - supermarkets/hypermarkets,7840,1821375,1821375,53.4820634,-2.2445644,AC-072024-016374,415,envhealth@manchester.gov.uk,Manchester,FALSE,M2 7AQ,fhrs_5_en-GB,5,FHRS,0,5,0,27/01/2026
Sainsbury's,Retailers - supermarkets/hypermarkets,7840,1821380,1821380,53.43403,-2.228613,AC-072024-016379,415,envhealth@manchester.gov.uk,Manchester,FALSE,M20 3BG,fhrs_5_en-GB,5,FHRS,0,0,0,27/01/2026
